problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
OUT_PRUEBA/blocks_gr/,0.7,MaxUtil,-1.2639359993165646,-6.569936010071105e-05,-1.5600001903104719,-0.003871365621232322,0,2,False
