problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
OUT_PRUEBA/blocks_gr/,0.1,MaxUtil,-0.0639999999952727,-3.476976582631791e-10,0,-3.2118686490438617e-07,0,0,True
