problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
OUT_PRUEBA/blocks_gr/,0.5,MaxUtil,-0.23833599938487193,-6.558973405397055e-05,-0.5600001054050812,-0.0038672260054742114,0,2,False
