problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
OUT_PRUEBA/skgrid_gr/,1.0,KL,0.8540484327388711,2.5598031873364033,2.716084878079471,3.6566886455547736,0,0,True
