problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
examples/skgrid_gr/,0.7,MaxUtil,-0.6654625239884705,-0.22257062094058985,-0.015856707161705775,-0.0030875606120580167,0,0,True
