problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
examples/skgrid_gr/,0.5,MaxUtil,-1.4048003158906681,-0.03568799888237652,-0.00834430189419481,-0.002418318898774507,0,0,True
