problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
OUT_PRUEBA/hanoi_gr/,0.7,KL,0.4969411673359687,6.12797235696194,2.38868541982417,0.4969411545409249,0,3,False
