problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
OUT_PRUEBA/hanoi_gr/,0.1,KL,0.6415460287184267,3.331574991306415,2.1700374313431703,0.6415460043384715,0,3,False
