problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
OUT_PRUEBA/hanoi_gr/,1.0,MaxUtil,-1.663935999999639,-0.6105885886063426,-0.009073281902746613,-1.0635985857040169,0,0,True
