problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
examples/hanoi_gr/,0.1,MaxUtil,-0.02559999999995631,-0.047680156176851896,-0.0016382256932777547,-0.025599999997647702,0,1,False
