problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
OUT_PRUEBA/hanoi_gr/,0.5,KL,0.482012042313238,6.179137103521745,2.207816524931615,0.8127202954268251,0,0,True
