problem,obs,metric,g0,g1,g2,g3,real_goal,pred_goal,correct
examples/hanoi_gr/,0.7,MaxUtil,-0.6598399999997392,-0.21058926396682312,-0.006681857476934379,-0.6598399999849047,0,0,True
